episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,36.0,47.0,36.8,736.0,0.019972826086956497,0,1,0.1,2,0.9,10,10,10.0,200,0.0
2,36.0,69.0,39.0,780.0,0.06961538461538463,0,1,0.1,2,0.9,9,15,9.6,192,0.05625000000000002
3,36.0,69.0,41.7,834.0,0.11187050359712236,0,1,0.2,4,0.8,9,15,10.2,204,0.09411764705882353
4,36.0,84.0,40.0,800.0,0.0903750000000001,0,2,0.2,4,0.875,9,21,9.9,198,0.08333333333333337
5,36.0,41.0,36.5,730.0,0.012328767123287676,0,1,0.1,2,0.9,9,9,9.0,180,0.0
6,36.0,69.0,39.55,791.0,0.07983565107458912,0,1,0.15,3,0.8500000000000001,9,15,9.6,192,0.05625000000000002
7,36.0,75.0,43.95,879.0,0.1418088737201365,0,1,0.25,5,0.75,9,15,10.5,210,0.1071428571428572
8,36.0,57.0,38.35,767.0,0.05417209908735332,0,1,0.15,3,0.8500000000000001,9,15,9.6,192,0.05625000000000002
9,36.0,65.0,40.15,803.0,0.088107098381071,0,1,0.15,3,0.8500000000000001,9,15,9.6,192,0.05625000000000002
10,36.0,63.0,40.55,811.0,0.09229346485819978,0,1,0.25,5,0.75,9,15,9.9,198,0.07727272727272727
11,36.0,41.0,36.25,725.0,0.0065517241379311475,0,1,0.05,1,0.9500000000000001,9,9,9.0,180,0.0
12,36.0,41.0,36.75,735.0,0.0173469387755103,0,1,0.15,3,0.8500000000000001,9,9,9.0,180,0.0
13,36.0,57.0,38.35,767.0,0.05417209908735332,0,1,0.15,3,0.8500000000000001,9,15,9.6,192,0.05625000000000002
14,36.0,120.0,43.0,860.0,0.148139534883721,0,2,0.2,4,0.9,9,21,9.9,198,0.08333333333333337
15,36.0,87.0,38.55,771.0,0.06284046692607004,0,1,0.05,1,0.9500000000000001,9,15,9.3,186,0.030645161290322687
16,36.0,80.0,39.55,791.0,0.08185840707964609,0,2,0.15,3,0.9166666666666667,9,15,9.6,192,0.05625000000000002
17,36.0,75.0,39.0,780.0,0.07038461538461538,0,1,0.1,2,0.9,9,15,9.6,192,0.05625000000000002
18,36.0,69.0,37.65,753.0,0.041633466135458264,0,1,0.05,1,0.9500000000000001,9,15,9.3,186,0.030645161290322687
19,36.0,75.0,38.75,775.0,0.06470967741935485,0,1,0.15,3,0.8500000000000001,9,15,9.3,186,0.030645161290322687
20,36.0,75.0,41.6,832.0,0.10733173076923086,0,1,0.3,6,0.7000000000000001,9,15,10.2,204,0.09411764705882353
