       Multiple Comparison of Means - Tukey HSD, FWER=0.05        
==================================================================
   group1       group2    meandiff p-adj   lower    upper   reject
------------------------------------------------------------------
     average     baseline   15.365    0.0   9.8404  20.8896   True
     average  egalitarian    9.478    0.0   3.9534  15.0026   True
     average majoritarian   1.9832 0.9595  -3.5413   7.5078  False
     average      maximin   8.6655 0.0001   3.1409  14.1901   True
     average     optimist   12.287    0.0   6.7624  17.8116   True
     average  utilitarian -12.2185    0.0 -17.7431  -6.6939   True
     average         veto    8.704    0.0   3.1794  14.2286   True
    baseline  egalitarian   -5.887 0.0272 -11.4116  -0.3624   True
    baseline majoritarian -13.3817    0.0 -18.9063  -7.8572   True
    baseline      maximin  -6.6995 0.0058 -12.2241  -1.1749   True
    baseline     optimist   -3.078 0.6947  -8.6026   2.4466  False
    baseline  utilitarian -27.5835    0.0 -33.1081 -22.0589   True
    baseline         veto   -6.661 0.0063 -12.1856  -1.1364   True
 egalitarian majoritarian  -7.4947  0.001 -13.0193  -1.9702   True
 egalitarian      maximin  -0.8125 0.9998  -6.3371   4.7121  False
 egalitarian     optimist    2.809 0.7851  -2.7156   8.3336  False
 egalitarian  utilitarian -21.6965    0.0 -27.2211 -16.1719   True
 egalitarian         veto   -0.774 0.9999  -6.2986   4.7506  False
majoritarian      maximin   6.6822  0.006   1.1577  12.2068   True
majoritarian     optimist  10.3038    0.0   4.7792  15.8283   True
majoritarian  utilitarian -14.2018    0.0 -19.7263  -8.6772   True
majoritarian         veto   6.7207 0.0056   1.1962  12.2453   True
     maximin     optimist   3.6215 0.4907  -1.9031   9.1461  False
     maximin  utilitarian  -20.884    0.0 -26.4086 -15.3594   True
     maximin         veto   0.0385    1.0  -5.4861   5.5631  False
    optimist  utilitarian -24.5055    0.0 -30.0301 -18.9809   True
    optimist         veto   -3.583 0.5052  -9.1076   1.9416  False
 utilitarian         veto  20.9225    0.0  15.3979  26.4471   True
------------------------------------------------------------------
