         Multiple Comparison of Means - Tukey HSD, FWER=0.05         
=====================================================================
   group1       group2     meandiff p-adj    lower     upper   reject
---------------------------------------------------------------------
     average     baseline   13.6592    1.0 -131.8703  159.1888  False
     average  egalitarian   402.911    0.0  257.3814  548.4406   True
     average majoritarian  261.3358    0.0  115.8062  406.8653   True
     average      maximin  490.3787    0.0  344.8492  635.9083   True
     average     optimist  344.5213    0.0  198.9917  490.0508   True
     average  utilitarian  252.3873    0.0  106.8577  397.9168   True
     average         veto  219.6575 0.0001   74.1279  365.1871   True
    baseline  egalitarian  389.2518    0.0  243.7222  534.7813   True
    baseline majoritarian  247.6765    0.0  102.1469  393.2061   True
    baseline      maximin  476.7195    0.0  331.1899  622.2491   True
    baseline     optimist   330.862    0.0  185.3324  476.3916   True
    baseline  utilitarian   238.728    0.0   93.1984  384.2576   True
    baseline         veto  205.9983 0.0005   60.4687  351.5278   True
 egalitarian majoritarian -141.5752 0.0634 -287.1048    3.9543  False
 egalitarian      maximin   87.4677 0.6049  -58.0618  232.9973  False
 egalitarian     optimist  -58.3897 0.9273 -203.9193   87.1398  False
 egalitarian  utilitarian -150.5237 0.0366 -296.0533   -4.9942   True
 egalitarian         veto -183.2535 0.0034 -328.7831  -37.7239   True
majoritarian      maximin   229.043 0.0001   83.5134  374.5726   True
majoritarian     optimist   83.1855 0.6656  -62.3441  228.7151  False
majoritarian  utilitarian   -8.9485    1.0 -154.4781  136.5811  False
majoritarian         veto  -41.6782 0.9888 -187.2078  103.8513  False
     maximin     optimist -145.8575  0.049 -291.3871   -0.3279   True
     maximin  utilitarian -237.9915    0.0 -383.5211  -92.4619   True
     maximin         veto -270.7212    0.0 -416.2508 -125.1917   True
    optimist  utilitarian   -92.134 0.5375 -237.6636   53.3956  False
    optimist         veto -124.8637 0.1555 -270.3933   20.6658  False
 utilitarian         veto  -32.7297 0.9975 -178.2593  112.7998  False
---------------------------------------------------------------------
