         Multiple Comparison of Means - Tukey HSD, FWER=0.05         
=====================================================================
   group1       group2     meandiff p-adj    lower     upper   reject
---------------------------------------------------------------------
     average     baseline 1208.1283    0.0 1004.3397 1411.9168   True
     average  egalitarian   604.061    0.0  400.2725  807.8495   True
     average majoritarian  469.5593    0.0  265.7707  673.3478   True
     average      maximin   1298.22    0.0 1094.4315 1502.0085   True
     average     optimist  772.3173    0.0  568.5287  976.1058   True
     average  utilitarian 1559.0088    0.0 1355.2202 1762.7973   True
     average         veto 1272.9958    0.0 1069.2072 1476.7843   True
    baseline  egalitarian -604.0673    0.0 -807.8558 -400.2787   True
    baseline majoritarian  -738.569    0.0 -942.3575 -534.7805   True
    baseline      maximin   90.0917 0.8835 -113.6968  293.8803  False
    baseline     optimist  -435.811    0.0 -639.5995 -232.0225   True
    baseline  utilitarian  350.8805    0.0   147.092   554.669   True
    baseline         veto   64.8675 0.9792  -138.921   268.656  False
 egalitarian majoritarian -134.5017 0.4812 -338.2903   69.2868  False
 egalitarian      maximin   694.159    0.0  490.3705  897.9475   True
 egalitarian     optimist  168.2562 0.1941  -35.5323  372.0448  False
 egalitarian  utilitarian  954.9477    0.0  751.1592 1158.7363   True
 egalitarian         veto  668.9347    0.0  465.1462  872.7233   True
majoritarian      maximin  828.6608    0.0  624.8722 1032.4493   True
majoritarian     optimist   302.758 0.0002   98.9695  506.5465   True
majoritarian  utilitarian 1089.4495    0.0   885.661  1293.238   True
majoritarian         veto  803.4365    0.0   599.648  1007.225   True
     maximin     optimist -525.9028    0.0 -729.6913 -322.1142   True
     maximin  utilitarian  260.7887 0.0027   57.0002  464.5773   True
     maximin         veto  -25.2243    1.0 -229.0128  178.5643  False
    optimist  utilitarian  786.6915    0.0   582.903    990.48   True
    optimist         veto  500.6785    0.0    296.89   704.467   True
 utilitarian         veto  -286.013 0.0006 -489.8015  -82.2245   True
---------------------------------------------------------------------
