       Multiple Comparison of Means - Tukey HSD, FWER=0.05       
=================================================================
   group1       group2    meandiff p-adj   lower    upper  reject
-----------------------------------------------------------------
     average     baseline   18.638    0.0  15.2734 22.0026   True
     average  egalitarian    9.714    0.0   6.3494 13.0786   True
     average majoritarian   17.797    0.0  14.4324 21.1616   True
     average      maximin   13.306    0.0   9.9414 16.6706   True
     average     optimist   18.667    0.0  15.3024 22.0316   True
     average  utilitarian   18.816    0.0  15.4514 22.1806   True
     average         veto   15.964    0.0  12.5994 19.3286   True
    baseline  egalitarian   -8.924    0.0 -12.2886 -5.5594   True
    baseline majoritarian   -0.841 0.9951  -4.2056  2.5236  False
    baseline      maximin   -5.332    0.0  -8.6966 -1.9674   True
    baseline     optimist    0.029    1.0  -3.3356  3.3936  False
    baseline  utilitarian    0.178    1.0  -3.1866  3.5426  False
    baseline         veto   -2.674 0.2367  -6.0386  0.6906  False
 egalitarian majoritarian    8.083    0.0   4.7184 11.4476   True
 egalitarian      maximin    3.592 0.0267   0.2274  6.9566   True
 egalitarian     optimist    8.953    0.0   5.5884 12.3176   True
 egalitarian  utilitarian    9.102    0.0   5.7374 12.4666   True
 egalitarian         veto     6.25    0.0   2.8854  9.6146   True
majoritarian      maximin   -4.491 0.0014  -7.8556 -1.1264   True
majoritarian     optimist     0.87  0.994  -2.4946  4.2346  False
majoritarian  utilitarian    1.019 0.9844  -2.3456  4.3836  False
majoritarian         veto   -1.833 0.7186  -5.1976  1.5316  False
     maximin     optimist    5.361    0.0   1.9964  8.7256   True
     maximin  utilitarian     5.51    0.0   2.1454  8.8746   True
     maximin         veto    2.658 0.2438  -0.7066  6.0226  False
    optimist  utilitarian    0.149    1.0  -3.2156  3.5136  False
    optimist         veto   -2.703 0.2242  -6.0676  0.6616  False
 utilitarian         veto   -2.852 0.1672  -6.2166  0.5126  False
-----------------------------------------------------------------
