       Multiple Comparison of Means - Tukey HSD, FWER=0.05        
==================================================================
   group1       group2    meandiff p-adj   lower    upper   reject
------------------------------------------------------------------
     average     baseline  17.2777    0.0   11.607  22.9485   True
     average  egalitarian  14.6635    0.0   8.9927  20.3343   True
     average majoritarian   6.4922 0.0122   0.8215   12.163   True
     average      maximin  11.2428    0.0    5.572  16.9135   True
     average     optimist  15.1485    0.0   9.4777  20.8193   True
     average  utilitarian  -8.8162 0.0001  -14.487  -3.1455   True
     average         veto  20.0522    0.0  14.3815   25.723   True
    baseline  egalitarian  -2.6142 0.8589   -8.285   3.0565  False
    baseline majoritarian -10.7855    0.0 -16.4563  -5.1147   True
    baseline      maximin   -6.035 0.0276 -11.7058  -0.3642   True
    baseline     optimist  -2.1292 0.9485     -7.8   3.5415  False
    baseline  utilitarian  -26.094    0.0 -31.7648 -20.4232   True
    baseline         veto   2.7745 0.8168  -2.8963   8.4453  False
 egalitarian majoritarian  -8.1712 0.0003  -13.842  -2.5005   True
 egalitarian      maximin  -3.4207 0.6005  -9.0915     2.25  False
 egalitarian     optimist    0.485    1.0  -5.1858   6.1558  False
 egalitarian  utilitarian -23.4797    0.0 -29.1505  -17.809   True
 egalitarian         veto   5.3888 0.0766   -0.282  11.0595  False
majoritarian      maximin   4.7505  0.179  -0.9203  10.4213  False
majoritarian     optimist   8.6562 0.0001   2.9855   14.327   True
majoritarian  utilitarian -15.3085    0.0 -20.9793  -9.6377   True
majoritarian         veto    13.56    0.0   7.8892  19.2308   True
     maximin     optimist   3.9057 0.4229   -1.765   9.5765  False
     maximin  utilitarian  -20.059    0.0 -25.7298 -14.3882   True
     maximin         veto   8.8095 0.0001   3.1387  14.4803   True
    optimist  utilitarian -23.9647    0.0 -29.6355  -18.294   True
    optimist         veto   4.9038 0.1482   -0.767  10.5745  False
 utilitarian         veto  28.8685    0.0  23.1977  34.5393   True
------------------------------------------------------------------
