         Multiple Comparison of Means - Tukey HSD, FWER=0.05         
=====================================================================
   group1       group2     meandiff p-adj    lower     upper   reject
---------------------------------------------------------------------
     average     baseline  4111.237    0.0   3366.22  4856.254   True
     average  egalitarian  2988.841    0.0  2243.824  3733.858   True
     average majoritarian  2061.248    0.0  1316.231  2806.265   True
     average      maximin  2349.461    0.0  1604.444  3094.478   True
     average     optimist   2378.06    0.0  1633.043  3123.077   True
     average  utilitarian  1753.744    0.0  1008.727  2498.761   True
     average         veto  1791.765    0.0  1046.748  2536.782   True
    baseline  egalitarian -1122.396 0.0001 -1867.413  -377.379   True
    baseline majoritarian -2049.989    0.0 -2795.006 -1304.972   True
    baseline      maximin -1761.776    0.0 -2506.793 -1016.759   True
    baseline     optimist -1733.177    0.0 -2478.194   -988.16   True
    baseline  utilitarian -2357.493    0.0  -3102.51 -1612.476   True
    baseline         veto -2319.472    0.0 -3064.489 -1574.455   True
 egalitarian majoritarian  -927.593  0.004  -1672.61  -182.576   True
 egalitarian      maximin   -639.38 0.1552 -1384.397   105.637  False
 egalitarian     optimist  -610.781 0.2017 -1355.798   134.236  False
 egalitarian  utilitarian -1235.097    0.0 -1980.114   -490.08   True
 egalitarian         veto -1197.076    0.0 -1942.093  -452.059   True
majoritarian      maximin   288.213 0.9397  -456.804   1033.23  False
majoritarian     optimist   316.812 0.9031  -428.205  1061.829  False
majoritarian  utilitarian  -307.504 0.9163 -1052.521   437.513  False
majoritarian         veto  -269.483 0.9577   -1014.5   475.534  False
     maximin     optimist    28.599    1.0  -716.418   773.616  False
     maximin  utilitarian  -595.717 0.2296 -1340.734     149.3  False
     maximin         veto  -557.696 0.3107 -1302.713   187.321  False
    optimist  utilitarian  -624.316 0.1786 -1369.333   120.701  False
    optimist         veto  -586.295 0.2483 -1331.312   158.722  False
 utilitarian         veto    38.021    1.0  -706.996   783.038  False
---------------------------------------------------------------------
