       Multiple Comparison of Means - Tukey HSD, FWER=0.05        
==================================================================
   group1       group2    meandiff p-adj   lower    upper   reject
------------------------------------------------------------------
     average     baseline  17.2777    0.0  13.2032  21.3523   True
     average  egalitarian  14.6635    0.0  10.5889  18.7381   True
     average majoritarian   6.4922    0.0   2.4177  10.5668   True
     average      maximin  11.2428    0.0   7.1682  15.3173   True
     average     optimist  15.1485    0.0  11.0739  19.2231   True
     average  utilitarian  -8.8162    0.0 -12.8908  -4.7417   True
     average         veto  20.0522    0.0  15.9777  24.1268   True
    baseline  egalitarian  -2.6142 0.5196  -6.6888   1.4603  False
    baseline majoritarian -10.7855    0.0 -14.8601  -6.7109   True
    baseline      maximin   -6.035 0.0002 -10.1096  -1.9604   True
    baseline     optimist  -2.1292   0.76  -6.2038   1.9453  False
    baseline  utilitarian  -26.094    0.0 -30.1686 -22.0194   True
    baseline         veto   2.7745 0.4384  -1.3001   6.8491  False
 egalitarian majoritarian  -8.1712    0.0 -12.2458  -4.0967   True
 egalitarian      maximin  -3.4207 0.1767  -7.4953   0.6538  False
 egalitarian     optimist    0.485    1.0  -3.5896   4.5596  False
 egalitarian  utilitarian -23.4797    0.0 -27.5543 -19.4052   True
 egalitarian         veto   5.3888 0.0016   1.3142   9.4633   True
majoritarian      maximin   4.7505 0.0098   0.6759   8.8251   True
majoritarian     optimist   8.6562    0.0   4.5817  12.7308   True
majoritarian  utilitarian -15.3085    0.0 -19.3831 -11.2339   True
majoritarian         veto    13.56    0.0   9.4854  17.6346   True
     maximin     optimist   3.9057 0.0715  -0.1688   7.9803  False
     maximin  utilitarian  -20.059    0.0 -24.1336 -15.9844   True
     maximin         veto   8.8095    0.0   4.7349  12.8841   True
    optimist  utilitarian -23.9647    0.0 -28.0393 -19.8902   True
    optimist         veto   4.9038 0.0065   0.8292   8.9783   True
 utilitarian         veto  28.8685    0.0  24.7939  32.9431   True
------------------------------------------------------------------
