          Multiple Comparison of Means - Tukey HSD, FWER=0.05          
=======================================================================
   group1       group2     meandiff p-adj    lower      upper    reject
-----------------------------------------------------------------------
     average     baseline  4721.916    0.0  3904.6128  5539.2192   True
     average  egalitarian  1838.172    0.0  1020.8688  2655.4752   True
     average majoritarian  2098.201    0.0  1280.8978  2915.5042   True
     average      maximin  5102.223    0.0  4284.9198  5919.5262   True
     average     optimist  3021.571    0.0  2204.2678  3838.8742   True
     average  utilitarian  6005.897    0.0  5188.5938  6823.2002   True
     average         veto  4731.898    0.0  3914.5948  5549.2012   True
    baseline  egalitarian -2883.744    0.0 -3701.0472 -2066.4408   True
    baseline majoritarian -2623.715    0.0 -3441.0182 -1806.4118   True
    baseline      maximin   380.307 0.8527  -436.9962  1197.6102  False
    baseline     optimist -1700.345    0.0 -2517.6482  -883.0418   True
    baseline  utilitarian  1283.981 0.0001   466.6778  2101.2842   True
    baseline         veto     9.982    1.0  -807.3212   827.2852  False
 egalitarian majoritarian   260.029 0.9793  -557.2742  1077.3322  False
 egalitarian      maximin  3264.051    0.0  2446.7478  4081.3542   True
 egalitarian     optimist  1183.399 0.0003   366.0958  2000.7022   True
 egalitarian  utilitarian  4167.725    0.0  3350.4218  4985.0282   True
 egalitarian         veto  2893.726    0.0  2076.4228  3711.0292   True
majoritarian      maximin  3004.022    0.0  2186.7188  3821.3252   True
majoritarian     optimist    923.37 0.0143   106.0668  1740.6732   True
majoritarian  utilitarian  3907.696    0.0  3090.3928  4724.9992   True
majoritarian         veto  2633.697    0.0  1816.3938  3451.0002   True
     maximin     optimist -2080.652    0.0 -2897.9552 -1263.3488   True
     maximin  utilitarian   903.674 0.0183    86.3708  1720.9772   True
     maximin         veto  -370.325 0.8694 -1187.6282   446.9782  False
    optimist  utilitarian  2984.326    0.0  2167.0228  3801.6292   True
    optimist         veto  1710.327    0.0   893.0238  2527.6302   True
 utilitarian         veto -1273.999 0.0001 -2091.3022  -456.6958   True
-----------------------------------------------------------------------
