          Multiple Comparison of Means - Tukey HSD, FWER=0.05          
=======================================================================
   group1       group2     meandiff  p-adj    lower      upper   reject
-----------------------------------------------------------------------
     average     baseline  -386.0648    0.0  -580.6176 -191.5119   True
     average  egalitarian    431.718    0.0   237.1651  626.2709   True
     average majoritarian   489.6882    0.0   295.1354  684.2411   True
     average      maximin   141.7635 0.3464   -52.7894  336.3164  False
     average     optimist    58.2977 0.9854  -136.2551  252.8506  False
     average  utilitarian  -660.6555    0.0  -855.2084 -466.1026   True
     average         veto  -146.8788 0.2999  -341.4316   47.6741  False
    baseline  egalitarian   817.7828    0.0   623.2299 1012.3356   True
    baseline majoritarian    875.753    0.0   681.2001 1070.3059   True
    baseline      maximin   527.8283    0.0   333.2754  722.3811   True
    baseline     optimist   444.3625    0.0   249.8096  638.9154   True
    baseline  utilitarian  -274.5907 0.0005  -469.1436  -80.0379   True
    baseline         veto    239.186 0.0048    44.6331  433.7389   True
 egalitarian majoritarian    57.9702 0.9859  -136.5826  252.5231  False
 egalitarian      maximin  -289.9545 0.0002  -484.5074  -95.4016   True
 egalitarian     optimist  -373.4203    0.0  -567.9731 -178.8674   True
 egalitarian  utilitarian -1092.3735    0.0 -1286.9264 -897.8206   True
 egalitarian         veto  -578.5968    0.0  -773.1496 -384.0439   True
majoritarian      maximin  -347.9247    0.0  -542.4776 -153.3719   True
majoritarian     optimist  -431.3905    0.0  -625.9434 -236.8376   True
majoritarian  utilitarian -1150.3437    0.0 -1344.8966 -955.7909   True
majoritarian         veto   -636.567    0.0  -831.1199 -442.0141   True
     maximin     optimist   -83.4658 0.8991  -278.0186  111.0871  False
     maximin  utilitarian   -802.419    0.0  -996.9719 -607.8661   True
     maximin         veto  -288.6423 0.0002  -483.1951  -94.0894   True
    optimist  utilitarian  -718.9532    0.0  -913.5061 -524.4004   True
    optimist         veto  -205.1765 0.0302  -399.7294  -10.6236   True
 utilitarian         veto   513.7767    0.0   319.2239  708.3296   True
-----------------------------------------------------------------------
