       Multiple Comparison of Means - Tukey HSD, FWER=0.01       
=================================================================
   group1       group2    meandiff p-adj   lower    upper  reject
-----------------------------------------------------------------
     average     baseline   -6.361    0.0  -9.7636 -2.9584   True
     average  egalitarian    -4.34 0.0002  -7.7426 -0.9374   True
     average majoritarian   -5.087    0.0  -8.4896 -1.6844   True
     average      maximin   -4.619    0.0  -8.0216 -1.2164   True
     average     optimist   -9.923    0.0 -13.3256 -6.5204   True
     average  utilitarian    2.124 0.3504  -1.2786  5.5266  False
     average         veto    3.442 0.0086   0.0394  6.8446   True
    baseline  egalitarian    2.021 0.4179  -1.3816  5.4236  False
    baseline majoritarian    1.274 0.8912  -2.1286  4.6766  False
    baseline      maximin    1.742 0.6159  -1.6606  5.1446  False
    baseline     optimist   -3.562 0.0055  -6.9646 -0.1594   True
    baseline  utilitarian    8.485    0.0   5.0824 11.8876   True
    baseline         veto    9.803    0.0   6.4004 13.2056   True
 egalitarian majoritarian   -0.747 0.9944  -4.1496  2.6556  False
 egalitarian      maximin   -0.279    1.0  -3.6816  3.1236  False
 egalitarian     optimist   -5.583    0.0  -8.9856 -2.1804   True
 egalitarian  utilitarian    6.464    0.0   3.0614  9.8666   True
 egalitarian         veto    7.782    0.0   4.3794 11.1846   True
majoritarian      maximin    0.468 0.9997  -2.9346  3.8706  False
majoritarian     optimist   -4.836    0.0  -8.2386 -1.4334   True
majoritarian  utilitarian    7.211    0.0   3.8084 10.6136   True
majoritarian         veto    8.529    0.0   5.1264 11.9316   True
     maximin     optimist   -5.304    0.0  -8.7066 -1.9014   True
     maximin  utilitarian    6.743    0.0   3.3404 10.1456   True
     maximin         veto    8.061    0.0   4.6584 11.4636   True
    optimist  utilitarian   12.047    0.0   8.6444 15.4496   True
    optimist         veto   13.365    0.0   9.9624 16.7676   True
 utilitarian         veto    1.318 0.8725  -2.0846  4.7206  False
-----------------------------------------------------------------
