          Multiple Comparison of Means - Tukey HSD, FWER=0.01          
=======================================================================
   group1       group2     meandiff p-adj    lower      upper    reject
-----------------------------------------------------------------------
     average     baseline -1544.259    0.0 -2282.1629  -806.3551   True
     average  egalitarian  1726.872    0.0   988.9681  2464.7759   True
     average majoritarian  -2811.85    0.0 -3549.7539 -2073.9461   True
     average      maximin   567.054 0.1193  -170.8499  1304.9579  False
     average     optimist   233.191 0.9538  -504.7129   971.0949  False
     average  utilitarian -2642.622    0.0 -3380.5259 -1904.7181   True
     average         veto  -587.515 0.0929 -1325.4189   150.3889  False
    baseline  egalitarian  3271.131    0.0  2533.2271  4009.0349   True
    baseline majoritarian -1267.591    0.0 -2005.4949  -529.6871   True
    baseline      maximin  2111.313    0.0  1373.4091  2849.2169   True
    baseline     optimist   1777.45    0.0  1039.5461  2515.3539   True
    baseline  utilitarian -1098.363    0.0 -1836.2669  -360.4591   True
    baseline         veto   956.744 0.0001   218.8401  1694.6479   True
 egalitarian majoritarian -4538.722    0.0 -5276.6259 -3800.8181   True
 egalitarian      maximin -1159.818    0.0 -1897.7219  -421.9141   True
 egalitarian     optimist -1493.681    0.0 -2231.5849  -755.7771   True
 egalitarian  utilitarian -4369.494    0.0 -5107.3979 -3631.5901   True
 egalitarian         veto -2314.387    0.0 -3052.2909 -1576.4831   True
majoritarian      maximin  3378.904    0.0  2641.0001  4116.8079   True
majoritarian     optimist  3045.041    0.0  2307.1371  3782.9449   True
majoritarian  utilitarian   169.228 0.9927  -568.6759   907.1319  False
majoritarian         veto  2224.335    0.0  1486.4311  2962.2389   True
     maximin     optimist  -333.863 0.7529 -1071.7669   404.0409  False
     maximin  utilitarian -3209.676    0.0 -3947.5799 -2471.7721   True
     maximin         veto -1154.569    0.0 -1892.4729  -416.6651   True
    optimist  utilitarian -2875.813    0.0 -3613.7169 -2137.9091   True
    optimist         veto  -820.706 0.0022 -1558.6099   -82.8021   True
 utilitarian         veto  2055.107    0.0  1317.2031  2793.0109   True
-----------------------------------------------------------------------
