       Multiple Comparison of Means - Tukey HSD, FWER=0.05       
=================================================================
   group1       group2    meandiff p-adj   lower    upper  reject
-----------------------------------------------------------------
     average     baseline   -6.361    0.0  -9.2851 -3.4369   True
     average  egalitarian    -4.34 0.0002  -7.2641 -1.4159   True
     average majoritarian   -5.087    0.0  -8.0111 -2.1629   True
     average      maximin   -4.619    0.0  -7.5431 -1.6949   True
     average     optimist   -9.923    0.0 -12.8471 -6.9989   True
     average  utilitarian    2.124 0.3504  -0.8001  5.0481  False
     average         veto    3.442 0.0086   0.5179  6.3661   True
    baseline  egalitarian    2.021 0.4179  -0.9031  4.9451  False
    baseline majoritarian    1.274 0.8912  -1.6501  4.1981  False
    baseline      maximin    1.742 0.6159  -1.1821  4.6661  False
    baseline     optimist   -3.562 0.0055  -6.4861 -0.6379   True
    baseline  utilitarian    8.485    0.0   5.5609 11.4091   True
    baseline         veto    9.803    0.0   6.8789 12.7271   True
 egalitarian majoritarian   -0.747 0.9944  -3.6711  2.1771  False
 egalitarian      maximin   -0.279    1.0  -3.2031  2.6451  False
 egalitarian     optimist   -5.583    0.0  -8.5071 -2.6589   True
 egalitarian  utilitarian    6.464    0.0   3.5399  9.3881   True
 egalitarian         veto    7.782    0.0   4.8579 10.7061   True
majoritarian      maximin    0.468 0.9997  -2.4561  3.3921  False
majoritarian     optimist   -4.836    0.0  -7.7601 -1.9119   True
majoritarian  utilitarian    7.211    0.0   4.2869 10.1351   True
majoritarian         veto    8.529    0.0   5.6049 11.4531   True
     maximin     optimist   -5.304    0.0  -8.2281 -2.3799   True
     maximin  utilitarian    6.743    0.0   3.8189  9.6671   True
     maximin         veto    8.061    0.0   5.1369 10.9851   True
    optimist  utilitarian   12.047    0.0   9.1229 14.9711   True
    optimist         veto   13.365    0.0  10.4409 16.2891   True
 utilitarian         veto    1.318 0.8725  -1.6061  4.2421  False
-----------------------------------------------------------------
