       Multiple Comparison of Means - Tukey HSD, FWER=0.05        
==================================================================
   group1       group2    meandiff p-adj   lower    upper   reject
------------------------------------------------------------------
     average     baseline  16.4328    0.0  10.7659  22.0996   True
     average  egalitarian  16.0793    0.0  10.4124  21.7461   True
     average majoritarian   4.7728 0.1736  -0.8941  10.4396  False
     average      maximin   12.813    0.0   7.1462  18.4798   True
     average     optimist  13.5097    0.0   7.8429  19.1766   True
     average  utilitarian  -7.4483 0.0017 -13.1151  -1.7814   True
     average         veto  21.3132    0.0  15.6464  26.9801   True
    baseline  egalitarian  -0.3535    1.0  -6.0203   5.3133  False
    baseline majoritarian   -11.66    0.0 -17.3268  -5.9932   True
    baseline      maximin  -3.6197 0.5258  -9.2866   2.0471  False
    baseline     optimist   -2.923 0.7722  -8.5898   2.7438  False
    baseline  utilitarian  -23.881    0.0 -29.5478 -18.2142   True
    baseline         veto   4.8805  0.152  -0.7863  10.5473  False
 egalitarian majoritarian -11.3065    0.0 -16.9733  -5.6397   True
 egalitarian      maximin  -3.2662 0.6561  -8.9331   2.4006  False
 egalitarian     optimist  -2.5695 0.8691  -8.2363   3.0973  False
 egalitarian  utilitarian -23.5275    0.0 -29.1943 -17.8607   True
 egalitarian         veto    5.234  0.095  -0.4328  10.9008  False
majoritarian      maximin   8.0402 0.0005   2.3734  13.7071   True
majoritarian     optimist    8.737 0.0001   3.0702  14.4038   True
majoritarian  utilitarian  -12.221    0.0 -17.8878  -6.5542   True
majoritarian         veto  16.5405    0.0  10.8737  22.2073   True
     maximin     optimist   0.6967    1.0  -4.9701   6.3636  False
     maximin  utilitarian -20.2613    0.0 -25.9281 -14.5944   True
     maximin         veto   8.5002 0.0001   2.8334  14.1671   True
    optimist  utilitarian  -20.958    0.0 -26.6248 -15.2912   True
    optimist         veto   7.8035 0.0008   2.1367  13.4703   True
 utilitarian         veto  28.7615    0.0  23.0947  34.4283   True
------------------------------------------------------------------
