         Multiple Comparison of Means - Tukey HSD, FWER=0.05         
=====================================================================
   group1       group2     meandiff p-adj    lower     upper   reject
---------------------------------------------------------------------
     average     baseline  1180.479    0.0  976.1532 1384.8048   True
     average  egalitarian   459.543    0.0  255.2172  663.8688   True
     average majoritarian  524.5503    0.0  320.2245   728.876   True
     average      maximin 1275.5558    0.0   1071.23 1479.8815   True
     average     optimist  755.3928    0.0   551.067  959.7185   True
     average  utilitarian 1501.4743    0.0 1297.1485    1705.8   True
     average         veto 1182.9745    0.0  978.6487 1387.3003   True
    baseline  egalitarian  -720.936    0.0 -925.2618 -516.6102   True
    baseline majoritarian -655.9288    0.0 -860.2545  -451.603   True
    baseline      maximin   95.0768 0.8527  -109.249  299.4025  False
    baseline     optimist -425.0863    0.0  -629.412 -220.7605   True
    baseline  utilitarian  320.9952 0.0001  116.6695   525.321   True
    baseline         veto    2.4955    1.0 -201.8303  206.8213  False
 egalitarian majoritarian   65.0073 0.9793 -139.3185   269.333  False
 egalitarian      maximin  816.0128    0.0   611.687 1020.3385   True
 egalitarian     optimist  295.8497 0.0003    91.524  500.1755   True
 egalitarian  utilitarian 1041.9312    0.0  837.6055  1246.257   True
 egalitarian         veto  723.4315    0.0  519.1057  927.7573   True
majoritarian      maximin  751.0055    0.0  546.6797  955.3313   True
majoritarian     optimist  230.8425 0.0143   26.5167  435.1683   True
majoritarian  utilitarian   976.924    0.0  772.5982 1181.2498   True
majoritarian         veto  658.4242    0.0  454.0985    862.75   True
     maximin     optimist  -520.163    0.0 -724.4888 -315.8372   True
     maximin  utilitarian  225.9185 0.0183   21.5927  430.2443   True
     maximin         veto  -92.5813 0.8694  -296.907  111.7445  False
    optimist  utilitarian  746.0815    0.0  541.7557  950.4073   True
    optimist         veto  427.5818    0.0   223.256  631.9075   True
 utilitarian         veto -318.4997 0.0001 -522.8255  -114.174   True
---------------------------------------------------------------------
