      Multiple Comparison of Means - Tukey HSD, FWER=0.05      
===============================================================
   group1       group2    meandiff p-adj   lower  upper  reject
---------------------------------------------------------------
     average     baseline    0.001 0.4818 -0.0005 0.0025  False
     average  egalitarian      0.0    1.0 -0.0015 0.0015  False
     average majoritarian      0.0    1.0 -0.0015 0.0015  False
     average      maximin      0.0    1.0 -0.0015 0.0015  False
     average     optimist      0.0    1.0 -0.0015 0.0015  False
     average  utilitarian      0.0    1.0 -0.0015 0.0015  False
     average         veto      0.0    1.0 -0.0015 0.0015  False
    baseline  egalitarian   -0.001 0.4818 -0.0025 0.0005  False
    baseline majoritarian   -0.001 0.4818 -0.0025 0.0005  False
    baseline      maximin   -0.001 0.4818 -0.0025 0.0005  False
    baseline     optimist   -0.001 0.4818 -0.0025 0.0005  False
    baseline  utilitarian   -0.001 0.4818 -0.0025 0.0005  False
    baseline         veto   -0.001 0.4818 -0.0025 0.0005  False
 egalitarian majoritarian      0.0    1.0 -0.0015 0.0015  False
 egalitarian      maximin      0.0    1.0 -0.0015 0.0015  False
 egalitarian     optimist      0.0    1.0 -0.0015 0.0015  False
 egalitarian  utilitarian      0.0    1.0 -0.0015 0.0015  False
 egalitarian         veto      0.0    1.0 -0.0015 0.0015  False
majoritarian      maximin      0.0    1.0 -0.0015 0.0015  False
majoritarian     optimist      0.0    1.0 -0.0015 0.0015  False
majoritarian  utilitarian      0.0    1.0 -0.0015 0.0015  False
majoritarian         veto      0.0    1.0 -0.0015 0.0015  False
     maximin     optimist      0.0    1.0 -0.0015 0.0015  False
     maximin  utilitarian      0.0    1.0 -0.0015 0.0015  False
     maximin         veto      0.0    1.0 -0.0015 0.0015  False
    optimist  utilitarian      0.0    1.0 -0.0015 0.0015  False
    optimist         veto      0.0    1.0 -0.0015 0.0015  False
 utilitarian         veto      0.0    1.0 -0.0015 0.0015  False
---------------------------------------------------------------
